村志代码 Gazetteer Code,村志书名 Gazetteer Title,Category,Division1,Division2,Start Year,End Year,Data
0396,毛俊村志,共产党员 CCP Membership,总 Total,,2005,2008,57
0398,南崖村志,共产党员 CCP Membership,总 Total,,1949,2009,47
0401,南东坊村志,入伍 Military Enlistment,,,1955,2002,150
0406,李庄村志,入伍 Military Enlistment,,,1949,1991,106
0407,聂寨村志,新党员 New CCP Membership,总 Total,,1950,1951,10
0407,聂寨村志,阶级成分 Class Status,,地主 Landlord,1949,1950,4
0407,聂寨村志,阶级成分 Class Status,,富农 Rich Peasant,1949,1950,5
0407,聂寨村志,阶级成分 Class Status,,中农 Middle Peasant,1949,1950,36
0407,聂寨村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1949,1950,46
0409,桥塘村志,入伍 Military Enlistment,,,1949,1996,110
0411,施厚村志,阶级成分 Class Status,,地主 Landlord,1947,1952,31
0411,施厚村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,14
0411,施厚村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,62
0411,施厚村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,206
0412,牛头镇村志,村民纠纷 Number of Civil Mediations,,,1985,1994,268
0413,三寨村志,村民纠纷 Number of Civil Mediations,,,2000,2012,50
0413,三寨村志,新党员 New CCP Membership,总 Total,,1958,1959,2
0415,南庄村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,49
0415,南庄村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,141
0418,平羌村志,入伍 Military Enlistment,,,1950,1952,5
0418,平羌村志,入伍 Military Enlistment,,,1960,1969,7
0418,平羌村志,入伍 Military Enlistment,,,1970,1979,7
0418,平羌村志,入伍 Military Enlistment,,,1980,1989,1
0418,平羌村志,入伍 Military Enlistment,,,1990,1999,10
0418,平羌村志,入伍 Military Enlistment,,,2000,2003,3
0418,平羌村志,新党员 New CCP Membership,总 Total,,1950,1959,17
0418,平羌村志,新党员 New CCP Membership,总 Total,,1960,1966,11
0418,平羌村志,新党员 New CCP Membership,总 Total,,1966,1979,22
0418,平羌村志,新党员 New CCP Membership,总 Total,,1980,1989,10
0418,平羌村志,新党员 New CCP Membership,总 Total,,1990,1999,15
0418,平羌村志,新党员 New CCP Membership,总 Total,,2000,2003,12
0418,平羌村志,阶级成分 Class Status,,地主 Landlord,1947,1952,6
0418,平羌村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,6
0418,平羌村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,37
0418,平羌村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,74
0418,平羌村志,入伍 Military Enlistment,,,1955,1959,5
0419,南五里堡村志,入伍 Military Enlistment,,,1955,1998,147
0423,奶东村志,入伍 Military Enlistment,,,1949,2010,45
0423,奶东村志,共产党员 CCP Membership,总 Total,,1977,1979,19
0425,夏雷村志,入伍 Military Enlistment,,,1949,2009,76
0428,兴隆村志,新党员 New CCP Membership,女 Female,,1950,1959,2
0428,兴隆村志,新党员 New CCP Membership,总 Total,,1964,1965,6
0430,石桥鲁道村志,入伍 Military Enlistment,,,1951,2008,39
0431,水师营村志,村民纠纷 Number of Civil Mediations,,,1990,2009,1100
0432,申家村志,入伍 Military Enlistment,,,1951,2013,26
0432,申家村志,共产党员 CCP Membership,总 Total,,1959,2005,34
0433,吴家村志,阶级成分 Class Status,,地主 Landlord,1947,1952,1
0433,吴家村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,0
0433,吴家村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,63
0433,吴家村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,12
0433,吴家村志,入伍 Military Enlistment,,,1949,2010,22
0434,下栅村志,共产党员 CCP Membership,总 Total,,1953,1956,4
0434,下栅村志,共产党员 CCP Membership,总 Total,,1956,1957,5
0434,下栅村志,共产党员 CCP Membership,总 Total,,1957,1960,5
0434,下栅村志,共产党员 CCP Membership,总 Total,,1960,1965,6
0434,下栅村志,共产党员 CCP Membership,总 Total,,1966,1975,9
0434,下栅村志,共产党员 CCP Membership,总 Total,,1975,1978,12
0434,下栅村志,共产党员 CCP Membership,总 Total,,1980,1982,18
0434,下栅村志,共产党员 CCP Membership,总 Total,,1984,1994,23
0434,下栅村志,共产党员 CCP Membership,总 Total,,1995,2002,32
0434,下栅村志,共产党员 CCP Membership,总 Total,,2003,2005,32
0435,土城子村志,村民纠纷 Number of Civil Mediations,,,1990,1999,50
0436,兴围村志,新党员 New CCP Membership,总 Total,,1949,1966,2
0436,兴围村志,新党员 New CCP Membership,总 Total,,1966,1976,7
0436,兴围村志,新党员 New CCP Membership,总 Total,,1976,1992,8
0436,兴围村志,新党员 New CCP Membership,总 Total,,1992,1997,4
0437,五坝村志,村民纠纷 Number of Civil Mediations,,,1996,2000,186
0437,五坝村志,共产党员 CCP Membership,女 Female,,1958,1959,2
0437,五坝村志,共产党员 CCP Membership,女 Female,,1966,1975,7
0437,五坝村志,新党员 New CCP Membership,总 Total,,1958,1959,12
0437,五坝村志,新党员 New CCP Membership,总 Total,,1966,1975,9
0438,湾底村志,入伍 Military Enlistment,,,1953,1992,22
0442,西沟村志,入伍 Military Enlistment,,,1949,2009,280
0443,孙家湾村志,共产党员 CCP Membership,总 Total,,1949,1956,16
0443,孙家湾村志,共产党员 CCP Membership,总 Total,,1957,1966,44
0443,孙家湾村志,共产党员 CCP Membership,总 Total,,1966,1976,81
0443,孙家湾村志,共产党员 CCP Membership,总 Total,,1976,1984,84
0443,孙家湾村志,共产党员 CCP Membership,总 Total,,1984,1987,107
0444,同心村志,阶级成分 Class Status,,地主 Landlord,1947,1952,11
0444,同心村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,6
0444,同心村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,65
0444,同心村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,112
0446,王寮村志,共产党员 CCP Membership,女 Female,,1949,1989,8
0446,王寮村志,共产党员 CCP Membership,男 Male,,1949,1989,40
0446,王寮村志,共产党员 CCP Membership,总 Total,,1949,1989,48
0448,铜井村志,入伍 Military Enlistment,,,1949,2012,84
0448,铜井村志,阶级成分 Class Status,,地主 Landlord,1947,1952,13
0448,铜井村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,3
0449,渭二村志,共产党员 CCP Membership,总 Total,,1949,2000,110
0450,古城营村志,入伍 Military Enlistment,,,1955,2004,113
0451,万丰村志,共产党员 CCP Membership,总 Total,,1955,1999,59
0454,水集二村志,阶级成分 Class Status,,地主 Landlord,1947,1952,12
0454,水集二村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,7
0454,水集二村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,98
0454,水集二村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,48
0456,唐林村志,新党员 New CCP Membership,总 Total,,1955,1960,10
0456,唐林村志,新党员 New CCP Membership,总 Total,,1961,1970,18
0456,唐林村志,新党员 New CCP Membership,总 Total,,1971,1980,24
0456,唐林村志,新党员 New CCP Membership,总 Total,,1981,1990,29
0456,唐林村志,新党员 New CCP Membership,总 Total,,1991,2005,24
0457,太各庄村志,入伍 Military Enlistment,,,1953,2007,51
0457,太各庄村志,共产党员 CCP Membership,总 Total,,1949,1958,25
0457,太各庄村志,共产党员 CCP Membership,总 Total,,1959,1965,23
0457,太各庄村志,共产党员 CCP Membership,总 Total,,1966,1976,31
0457,太各庄村志,共产党员 CCP Membership,总 Total,,1977,1990,24
0457,太各庄村志,共产党员 CCP Membership,总 Total,,1991,2000,26
0457,太各庄村志,共产党员 CCP Membership,总 Total,,2001,2010,36
0457,太各庄村志,共产党员 CCP Membership,男 Male,,1949,1958,21
0457,太各庄村志,共产党员 CCP Membership,男 Male,,1959,1965,19
0457,太各庄村志,共产党员 CCP Membership,男 Male,,1966,1976,20
0457,太各庄村志,共产党员 CCP Membership,男 Male,,1977,1990,17
0457,太各庄村志,共产党员 CCP Membership,男 Male,,1991,2000,19
0457,太各庄村志,共产党员 CCP Membership,男 Male,,2001,2010,26
0457,太各庄村志,共产党员 CCP Membership,女 Female,,1949,1958,4
0457,太各庄村志,共产党员 CCP Membership,女 Female,,1959,1965,4
0457,太各庄村志,共产党员 CCP Membership,女 Female,,1966,1976,11
0457,太各庄村志,共产党员 CCP Membership,女 Female,,1977,1990,7
0457,太各庄村志,共产党员 CCP Membership,女 Female,,1991,2000,7
0457,太各庄村志,共产党员 CCP Membership,女 Female,,2001,2010,10
0457,太各庄村志,新党员 New CCP Membership,总 Total,,1949,1958,5
0457,太各庄村志,新党员 New CCP Membership,总 Total,,1958,1978,14
0457,太各庄村志,新党员 New CCP Membership,总 Total,,1978,2003,2
0457,太各庄村志,新党员 New CCP Membership,总 Total,,2004,2008,4
0457,太各庄村志,阶级成分 Class Status,,地主 Landlord,1947,1952,1
0457,太各庄村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,19
0457,太各庄村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,37
0457,太各庄村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,91
0458,鹿窝村志,村民纠纷 Number of Civil Mediations,,,2004,2008,20
0458,鹿窝村志,新党员 New CCP Membership,总 Total,,1952,2008,46
0459,孙家小庄村志,入伍 Military Enlistment,,,1949,2006,105
0459,孙家小庄村志,村民纠纷 Number of Civil Mediations,,,1984,2006,127
0459,孙家小庄村志,新党员 New CCP Membership,总 Total,,1951,2006,83
0460,大营村志,新党员 New CCP Membership,总 Total,,1950,1959,50
0460,大营村志,新党员 New CCP Membership,总 Total,,1960,1969,57
0460,大营村志,新党员 New CCP Membership,总 Total,,1970,1979,29
0460,大营村志,新党员 New CCP Membership,总 Total,,1980,1989,18
0460,大营村志,入伍 Military Enlistment,,,1956,1987,206
0460,大营村志,村民纠纷 Number of Civil Mediations,,,1979,1987,1391
0462,棠下村志,共产党员 CCP Membership,总 Total,,1953,1955,5
0462,棠下村志,共产党员 CCP Membership,总 Total,,1955,1958,25
0462,棠下村志,共产党员 CCP Membership,总 Total,,1958,1960,44
0462,棠下村志,共产党员 CCP Membership,总 Total,,1960,1961,75
0462,棠下村志,共产党员 CCP Membership,总 Total,,1961,1962,44
0462,棠下村志,共产党员 CCP Membership,总 Total,,1965,1966,100
0462,棠下村志,共产党员 CCP Membership,总 Total,,1966,1969,106
0462,棠下村志,共产党员 CCP Membership,总 Total,,1969,1982,110
0462,棠下村志,共产党员 CCP Membership,总 Total,,1982,1994,105
0462,棠下村志,共产党员 CCP Membership,总 Total,,1994,2001,160
0463,小溪村志,共产党员 CCP Membership,总 Total,,1956,2014,46
0464,沈岙村志,共产党员 CCP Membership,总 Total,,1949,2014,105
0466,石鼓村志,刑事案件 Number of Reported Crimes,,,2004,2005,20
0466,石鼓村志,刑事案件 Number of Reported Crimes,,,2006,2007,8
0466,石鼓村志,新党员 New CCP Membership,总 Total,,1952,1959,12
0466,石鼓村志,新党员 New CCP Membership,总 Total,,1960,1989,8
0466,石鼓村志,新党员 New CCP Membership,总 Total,,1990,2010,23
0467,中曹村志,入伍 Military Enlistment,,,1951,2006,82
0467,中曹村志,新党员 New CCP Membership,总 Total,,1949,1966,7
0467,中曹村志,新党员 New CCP Membership,总 Total,,1966,1976,9
0467,中曹村志,新党员 New CCP Membership,总 Total,,1976,2008,9
0468,树掌村志,阶级成分 Class Status,,地主 Landlord,1947,1952,8
0468,树掌村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,22
0468,树掌村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,95
0468,树掌村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,126
0470,友爱村志,新党员 New CCP Membership,总 Total,,1950,1995,34
0473,义堂村志,入伍 Military Enlistment,,,1950,1969,13
0473,义堂村志,入伍 Military Enlistment,,,1970,1979,21
0473,义堂村志,入伍 Military Enlistment,,,1980,1989,13
0473,义堂村志,入伍 Military Enlistment,,,1990,1999,32
0473,义堂村志,入伍 Military Enlistment,,,2000,2011,31
0473,义堂村志,阶级成分 Class Status,,地主 Landlord,1947,1952,2
0473,义堂村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,22
0475,祝甸村志,共产党员 CCP Membership,总 Total,,1949,1994,78
0475,祝甸村志,阶级成分 Class Status,,地主 Landlord,1947,1952,9
0475,祝甸村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,4
0475,祝甸村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,30
0475,祝甸村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,467
0476,园中村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,1
0476,园中村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,10
0476,园中村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,3
0477,鱼山村志,入伍 Military Enlistment,,,1955,2003,92
0477,鱼山村志,新党员 New CCP Membership,女 Female,,1966,1976,3
0477,鱼山村志,新党员 New CCP Membership,总 Total,,1966,1976,21
0477,鱼山村志,阶级成分 Class Status,,地主 Landlord,1947,1952,1
0477,鱼山村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,10
0478,羊家冲村志,入伍 Military Enlistment,,,1955,2005,62
0479,营城子村志,入伍 Military Enlistment,,,1955,2000,36
0479,营城子村志,共产党员 CCP Membership,总 Total,,1962,1972,4
0479,营城子村志,共产党员 CCP Membership,总 Total,,1972,1976,5
0479,营城子村志,共产党员 CCP Membership,总 Total,,1976,1977,8
0479,营城子村志,共产党员 CCP Membership,总 Total,,1977,1991,13
0479,营城子村志,共产党员 CCP Membership,总 Total,,1992,1994,13
0479,营城子村志,共产党员 CCP Membership,总 Total,,1994,1998,17
0479,营城子村志,共产党员 CCP Membership,总 Total,,1999,2003,17
0479,营城子村志,共产党员 CCP Membership,总 Total,,2003,2004,19
0481,玉岩村志,共产党员 CCP Membership,总 Total,,1960,2007,44
0482,新建村志,入伍 Military Enlistment,,,1955,1999,32
0482,新建村志,新党员 New CCP Membership,总 Total,,1956,1969,7
0482,新建村志,新党员 New CCP Membership,总 Total,,1971,1979,5
0482,新建村志,新党员 New CCP Membership,总 Total,,1981,1999,12
0483,雄龙村志,入伍 Military Enlistment,,,1949,2015,14
0486,西跃村志,共产党员 CCP Membership,总 Total,,1949,2012,78
0487,堡上村志,新党员 New CCP Membership,总 Total,,1949,1966,7
0487,堡上村志,新党员 New CCP Membership,总 Total,,1966,1976,4
0487,堡上村志,新党员 New CCP Membership,总 Total,,1976,1995,13
0488,西中黄村志,入伍 Military Enlistment,,,1955,2007,126
0488,西中黄村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,154
0488,西中黄村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,214
0489,杲村村志,入伍 Military Enlistment,,,1957,2013,110
0490,洋埭村志,新党员 New CCP Membership,总 Total,,1989,2004,16
0491,小将村志,阶级成分 Class Status,,地主 Landlord,1947,1952,5
0491,小将村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,271
0492,油坊村志,新党员 New CCP Membership,总 Total,,1949,1976,8
0492,油坊村志,新党员 New CCP Membership,总 Total,,1976,1992,6
0492,油坊村志,新党员 New CCP Membership,总 Total,,1992,2002,19
0492,油坊村志,新党员 New CCP Membership,总 Total,,2002,2012,33
0493,友好村志,村民纠纷 Number of Civil Mediations,,,1969,2012,514
0494,枣牌刘村志,阶级成分 Class Status,,地主 Landlord,1947,1952,1
0494,枣牌刘村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,2
0494,枣牌刘村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,3
0494,枣牌刘村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,40
0497,新中村志,入伍 Military Enlistment,,,1955,2012,56
0498,枣烟村志,入伍 Military Enlistment,,,1949,2012,53
0498,枣烟村志,共产党员 CCP Membership,总 Total,,1949,2012,50
0498,枣烟村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,11
0498,枣烟村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,31
0498,枣烟村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,116
0499,走马塘村志,共产党员 CCP Membership,女 Female,,1953,2013,17
0499,走马塘村志,共产党员 CCP Membership,总 Total,,1953,2013,52
0501,元峰村志,入伍 Military Enlistment,,,1949,2008,82
0501,元峰村志,阶级成分 Class Status,,地主 Landlord,1947,1952,1
0501,元峰村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,1
0501,元峰村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,5
0501,元峰村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,56
0502,窑坡村志,入伍 Military Enlistment,,,1949,2002,58
0502,窑坡村志,共产党员 CCP Membership,总 Total,,1949,2002,52
0503,张家井村,阶级成分 Class Status,,地主 Landlord,1947,1952,1
0503,张家井村,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,3
0505,新塘下村志,入伍 Military Enlistment,,,1950,2008,49
0505,新塘下村志,共产党员 CCP Membership,总 Total,,1953,1961,15
0505,新塘下村志,共产党员 CCP Membership,总 Total,,1961,1969,19
0505,新塘下村志,共产党员 CCP Membership,总 Total,,1970,1979,37
0505,新塘下村志,共产党员 CCP Membership,总 Total,,1961,1979,34
0505,新塘下村志,共产党员 CCP Membership,总 Total,,1980,2009,29
0506,竹尾田村,共产党员 CCP Membership,总 Total,,1949,2005,44
0507,永丰村志,阶级成分 Class Status,,地主 Landlord,1951,1952,9
0507,永丰村志,阶级成分 Class Status,,富农 Rich Peasant,1951,1952,6
0507,永丰村志,阶级成分 Class Status,,中农 Middle Peasant,1951,1952,100
0507,永丰村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1951,1952,298
0507,永丰村志,共产党员 CCP Membership,总 Total,,1953,2000,164
0508,寨子村志,共产党员 CCP Membership,总 Total,,1965,1966,20
0508,寨子村志,新党员 New CCP Membership,,,1965,1966,7
0509,新堰村志,阶级成分 Class Status,,地主 Landlord,1951,1952,3
0509,新堰村志,阶级成分 Class Status,,富农 Rich Peasant,1951,1952,2
0509,新堰村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1951,1952,128
0510,南岗村志,入伍 Military Enlistment,,,1949,2016,65
0511,西解甲庄村志,新党员 New CCP Membership,总 Total,,1972,1976,5
0511,西解甲庄村志,新党员 New CCP Membership,总 Total,,1980,1990,5
0511,西解甲庄村志,新党员 New CCP Membership,总 Total,,1991,2000,3
0511,西解甲庄村志,新党员 New CCP Membership,总 Total,,2001,2010,8
0512,薛肇村志,入伍 Military Enlistment,,,1951,2005,54
0512,薛肇村志,新党员 New CCP Membership,女 Female,,1949,1953,10
0512,薛肇村志,新党员 New CCP Membership,总 Total,,1949,1953,18
0512,薛肇村志,新党员 New CCP Membership,女 Female,,1953,1957,1
0512,薛肇村志,新党员 New CCP Membership,总 Total,,1953,1957,5
0512,薛肇村志,新党员 New CCP Membership,女 Female,,1957,1959,2
0512,薛肇村志,新党员 New CCP Membership,总 Total,,1957,1959,4
0512,薛肇村志,新党员 New CCP Membership,女 Female,,1959,1986,3
0512,薛肇村志,新党员 New CCP Membership,总 Total,,1959,1986,11
0512,薛肇村志,新党员 New CCP Membership,男 Male,,1986,1989,4
0512,薛肇村志,新党员 New CCP Membership,总 Total,,1986,1989,4
0512,薛肇村志,新党员 New CCP Membership,男 Male,,1989,1994,2
0512,薛肇村志,新党员 New CCP Membership,总 Total,,1989,1994,2
0512,薛肇村志,新党员 New CCP Membership,男 Male,,1994,2002,5
0512,薛肇村志,新党员 New CCP Membership,总 Total,,1994,2002,5
0512,薛肇村志,新党员 New CCP Membership,总 Total,,2002,2005,2
0512,薛肇村志,阶级成分 Class Status,,地主 Landlord,1947,1952,6
0512,薛肇村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,3
0512,薛肇村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,63
0512,薛肇村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,89
0513,洋澜村志,入伍 Military Enlistment,,,1949,2015,178
0513,洋澜村志,村民纠纷 Number of Civil Mediations,,,1980,1990,588
0513,洋澜村志,共产党员 CCP Membership,总 Total,,1955,1956,9
0513,洋澜村志,共产党员 CCP Membership,总 Total,,1957,1963,20
0513,洋澜村志,共产党员 CCP Membership,总 Total,,1952,2015,355
0514,千秋村志,村民纠纷 Number of Civil Mediations,,,1986,1997,467
0514,千秋村志,共产党员 CCP Membership,总 Total,,1951,2010,68
0515,仪张村志,入伍 Military Enlistment,,,1954,2009,86
0515,仪张村志,新党员 New CCP Membership,总 Total,,1949,1966,21
0515,仪张村志,新党员 New CCP Membership,总 Total,,1966,2009,46
0518,渔沙坦村志,村民纠纷 Number of Civil Mediations,,,1996,2004,42
0519,清水村志,入伍 Military Enlistment,,,1951,2005,43
0519,清水村志,新党员 New CCP Membership,总 Total,,1952,2003,39
0520,盐厂新村志,入伍 Military Enlistment,,,2001,2010,10
0522,唐庄村志,新党员 New CCP Membership,总 Total,,1949,2016,68
0526,黄瓜山村志,新党员 New CCP Membership,总 Total,,2004,2016,44
0527,关里村志,入伍 Military Enlistment,,,1951,2015,81
0529,黄家门村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,1
0529,黄家门村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,3
0529,黄家门村志,阶级成分 Class Status,,地主 Landlord,1947,1952,0
0529,黄家门村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,5
0530,上棒村志,新党员 New CCP Membership,总 Total,,1950,1959,6
0530,上棒村志,新党员 New CCP Membership,总 Total,,1960,1969,3
0530,上棒村志,新党员 New CCP Membership,总 Total,,1970,1979,21
0530,上棒村志,新党员 New CCP Membership,总 Total,,1980,1989,7
0530,上棒村志,新党员 New CCP Membership,总 Total,,1990,1999,16
0530,上棒村志,新党员 New CCP Membership,总 Total,,2000,2009,11
0530,上棒村志,新党员 New CCP Membership,总 Total,,2010,2015,12
0531,草陂村志,入伍 Military Enlistment,,,1948,2015,123
0531,草陂村志,阶级成分 Class Status,,地主 Landlord,1949,1951,13
0531,草陂村志,阶级成分 Class Status,,富农 Rich Peasant,1949,1951,11
0531,草陂村志,阶级成分 Class Status,,中农 Middle Peasant,1949,1951,153
0531,草陂村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1949,1951,328
0535,保冲村志,入伍 Military Enlistment,,,1949,2016,86
0539,莲花村志,入伍 Military Enlistment,,,1949,2015,133
0539,莲花村志,新党员 New CCP Membership,总 Total,,1952,1960,26
0539,莲花村志,新党员 New CCP Membership,总 Total,,1961,1979,38
0539,莲花村志,新党员 New CCP Membership,总 Total,,1981,2015,154
0540,红星村志,新党员 New CCP Membership,总 Total,,1995,1998,4
0543,小湾村志,入伍 Military Enlistment,,,1951,1952,16
0543,小湾村志,新党员 New CCP Membership,男 Male,,1949,2017,69
0543,小湾村志,新党员 New CCP Membership,女 Female,,1949,2017,12
0543,小湾村志,新党员 New CCP Membership,总 Total,,1949,2017,81
0543,小湾村志,入伍 Military Enlistment,,,1954,2017,77
0544,新堤村志,共产党员 CCP Membership,总 Total,,1950,2016,65
0546,王兰庄村志,新党员 New CCP Membership,总 Total,,1994,1998,7
0546,王兰庄村志,新党员 New CCP Membership,总 Total,,1999,2005,21
0548,城畈村志,新党员 New CCP Membership,女 Female,,1956,2016,10
0548,城畈村志,新党员 New CCP Membership,总 Total,,1956,2016,52
0551,双湖村志,入伍 Military Enlistment,,,1949,1953,15
0551,双湖村志,入伍 Military Enlistment,,,1970,1979,24
0551,双湖村志,入伍 Military Enlistment,,,1980,1989,11
0551,双湖村志,入伍 Military Enlistment,,,1990,1999,12
0551,双湖村志,入伍 Military Enlistment,,,1960,1969,17
0551,双湖村志,入伍 Military Enlistment,,,1954,1959,15
0551,双湖村志,阶级成分 Class Status,,地主 Landlord,1947,1952,6
0551,双湖村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,6
0558,稠泉村志,入伍 Military Enlistment,,,1949,2004,53
0558,稠泉村志,新党员 New CCP Membership,总 Total,,1949,2004,40
0559,朱家港村志,入伍 Military Enlistment,,,1949,2016,170
0562,北陶村志,村民纠纷 Number of Civil Mediations,,,2003,2015,64
0562,北陶村志,新党员 New CCP Membership,总 Total,,1955,1959,2
0562,北陶村志,共产党员 CCP Membership,总 Total,,1970,1981,18
0562,北陶村志,新党员 New CCP Membership,总 Total,,1976,1992,18
0562,北陶村志,新党员 New CCP Membership,总 Total,,1992,2003,11
0562,北陶村志,新党员 New CCP Membership,总 Total,,2004,2015,21
0562,北陶村志,新党员 New CCP Membership,总 Total,,1960,1965,2
0562,北陶村志,新党员 New CCP Membership,女 Female,,1955,1959,2
0562,北陶村志,新党员 New CCP Membership,女 Female,,2004,2015,7
0564,菜园头村志,入伍 Military Enlistment,,,1949,2015,212
0564,菜园头村志,共产党员 CCP Membership,男 Male,,1949,2015,173
0564,菜园头村志,共产党员 CCP Membership,女 Female,,1949,2015,64
0564,菜园头村志,共产党员 CCP Membership,总 Total,,1949,2015,237
0566,马郡村志,入伍 Military Enlistment,,,1950,2015,26
0566,马郡村志,阶级成分 Class Status,,地主 Landlord,1947,1952,1
0566,马郡村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,1
0566,马郡村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,21
0566,马郡村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,20
0567,虎牙滩村志,入伍 Military Enlistment,,,1950,2011,60
0567,虎牙滩村志,共产党员 CCP Membership,男 Male,,1951,1952,3
0567,虎牙滩村志,共产党员 CCP Membership,男 Male,,1953,1957,6
0567,虎牙滩村志,共产党员 CCP Membership,男 Male,,1958,1959,12
0567,虎牙滩村志,共产党员 CCP Membership,男 Male,,1960,1980,18
0567,虎牙滩村志,共产党员 CCP Membership,男 Male,,1981,1983,18
0567,虎牙滩村志,共产党员 CCP Membership,男 Male,,1984,1986,19
0567,虎牙滩村志,共产党员 CCP Membership,男 Male,,1987,1988,20
0567,虎牙滩村志,共产党员 CCP Membership,男 Male,,1989,1990,21
0567,虎牙滩村志,共产党员 CCP Membership,女 Female,,1958,1959,1
0567,虎牙滩村志,共产党员 CCP Membership,女 Female,,1960,1980,3
0567,虎牙滩村志,共产党员 CCP Membership,女 Female,,1981,1983,4
0567,虎牙滩村志,共产党员 CCP Membership,女 Female,,1984,1986,4
0567,虎牙滩村志,共产党员 CCP Membership,女 Female,,1987,1988,4
0567,虎牙滩村志,共产党员 CCP Membership,女 Female,,1989,1990,4
0567,虎牙滩村志,共产党员 CCP Membership,总 Total,,1951,1952,3
0567,虎牙滩村志,共产党员 CCP Membership,总 Total,,1953,1957,6
0567,虎牙滩村志,共产党员 CCP Membership,总 Total,,1958,1959,13
0567,虎牙滩村志,共产党员 CCP Membership,总 Total,,1960,1980,21
0567,虎牙滩村志,共产党员 CCP Membership,总 Total,,1981,1983,22
0567,虎牙滩村志,共产党员 CCP Membership,总 Total,,1984,1986,23
0567,虎牙滩村志,共产党员 CCP Membership,总 Total,,1987,1988,24
0567,虎牙滩村志,共产党员 CCP Membership,总 Total,,1989,1990,25
0569,方村志,入伍 Military Enlistment,,,1955,2008,42
